id,pkg,github,split,file,qualname,rule_first,ver_first,ver_last,n_versions_observed,label,days_span,fixed_ver_before,fixed_ver_after,signals_added,attribution_status,attributed_pr,attributed_commit_url,commits_in_window
smolagents:1.4.0:local_python_executor.py:evaluate_for:e455beb0fda3036a,smolagents,huggingface/smolagents,dev,local_python_executor.py,evaluate_for,,1.4.0,1.26.0,8,MUTATED,,,,,,,,
smolagents:1.16.1:_function_type_hints_utils.py:_get_json_schema_type:7b3e6171468bccc8,smolagents,huggingface/smolagents,dev,_function_type_hints_utils.py,_get_json_schema_type,no-action,1.16.1,1.26.0,4,SURVIVED,377.6,,,,,,,
smolagents:1.16.1:agent_types.py:AgentImage.__init__:ec787274a7817b9f,smolagents,huggingface/smolagents,dev,agent_types.py,AgentImage.__init__,no-action,1.16.1,1.26.0,4,SURVIVED,377.6,,,,,,,
smolagents:1.16.1:agent_types.py:handle_agent_output_types:6c620eb8759ebc74,smolagents,huggingface/smolagents,dev,agent_types.py,handle_agent_output_types,no-action,1.16.1,1.26.0,4,SURVIVED,377.6,,,,,,,
smolagents:1.16.1:default_tools.py:VisitWebpageTool.forward:03d0af9cc3cf0a09,smolagents,huggingface/smolagents,dev,default_tools.py,VisitWebpageTool.forward,,1.16.1,1.26.0,4,SURVIVED,377.6,,,,,,,
smolagents:1.16.1:default_tools.py:WikipediaSearchTool.forward:10f911a8fd7d582e,smolagents,huggingface/smolagents,dev,default_tools.py,WikipediaSearchTool.forward,,1.16.1,1.26.0,4,SURVIVED,377.6,,,,,,,
smolagents:1.6.0:e2b_executor.py:<module>:cfaa320e6108fe49,smolagents,huggingface/smolagents,dev,e2b_executor.py,<module>,no-action,1.6.0,1.26.0,7,SURVIVED,485.8,,,,,,,
smolagents:1.4.0:local_python_executor.py:create_function.new_func:ed1372cd884c87c8,smolagents,huggingface/smolagents,dev,local_python_executor.py,create_function.new_func,,1.4.0,1.26.0,8,SURVIVED,496.4,,,,,,,
smolagents:1.4.0:local_python_executor.py:evaluate_while:a85eb52176486e52,smolagents,huggingface/smolagents,dev,local_python_executor.py,evaluate_while,silent-fallback,1.4.0,1.26.0,8,SURVIVED,496.4,,,,,,,
smolagents:1.6.0:models.py:parse_json_if_needed:71d08e196e6b7593,smolagents,huggingface/smolagents,dev,models.py,parse_json_if_needed,,1.6.0,1.26.0,7,SURVIVED,485.8,,,,,,,
smolagents:1.16.1:pyodide_deno_executor.bak.py:PyodideDenoExecutor.cleanup:ee0bfc572a0a6050,smolagents,huggingface/smolagents,dev,pyodide_deno_executor.bak.py,PyodideDenoExecutor.cleanup,,1.16.1,1.26.0,4,SURVIVED,377.6,,,,,,,
smolagents:1.16.1:utils.py:get_source:4e60ef2b7194cf35,smolagents,huggingface/smolagents,dev,utils.py,get_source,,1.16.1,1.26.0,4,SURVIVED,377.6,,,,,,,
smolagents:1.9.1:utils.py:make_json_serializable:f3d461d123c7535d,smolagents,huggingface/smolagents,dev,utils.py,make_json_serializable,no-action,1.9.1,1.26.0,6,SURVIVED,468.7,,,,,,,
smolagents:1.12.0:utils.py:parse_code_blobs:08c1eeaeb70947e1,smolagents,huggingface/smolagents,dev,utils.py,parse_code_blobs,no-action,1.12.0,1.26.0,5,SURVIVED,434.8,,,,,,,
smolagents:1.20.0:agents.py:MultiStepAgent.provide_final_answer:ed424aedb3417de2,smolagents,huggingface/smolagents,dev,agents.py,MultiStepAgent.provide_final_answer,,1.20.0,1.26.0,3,TOO_YOUNG,,,,,,,,
smolagents:1.26.0:cli.py:interactive_mode:154ea3be47d80902,smolagents,huggingface/smolagents,dev,cli.py,interactive_mode,,1.26.0,1.26.0,1,TOO_YOUNG,,,,,,,,
smolagents:1.26.0:local_python_executor.py:evaluate_with:fc5c762c61b11763,smolagents,huggingface/smolagents,dev,local_python_executor.py,evaluate_with,,1.26.0,1.26.0,1,TOO_YOUNG,,,,,,,,
smolagents:1.26.0:remote_executors.py:BlaxelExecutor.__del__:03cb5954993e042d,smolagents,huggingface/smolagents,dev,remote_executors.py,BlaxelExecutor.__del__,no-action,1.26.0,1.26.0,1,TOO_YOUNG,,,,,,,,
smolagents:1.26.0:remote_executors.py:BlaxelExecutor.install_packages:df957c795c62f44d,smolagents,huggingface/smolagents,dev,remote_executors.py,BlaxelExecutor.install_packages,silent-fallback,1.26.0,1.26.0,1,TOO_YOUNG,,,,,,,,
smolagents:1.20.0:remote_executors.py:DockerExecutor.cleanup:6f78dec98342077e,smolagents,huggingface/smolagents,dev,remote_executors.py,DockerExecutor.cleanup,,1.20.0,1.26.0,3,TOO_YOUNG,,,,,,,,
smolagents:1.20.0:remote_executors.py:E2BExecutor.cleanup:8a6594f37fcf344f,smolagents,huggingface/smolagents,dev,remote_executors.py,E2BExecutor.cleanup,,1.20.0,1.26.0,3,TOO_YOUNG,,,,,,,,
smolagents:1.26.0:remote_executors.py:RemotePythonExecutor._patch_final_answer_with_exception.forward._serialize_with_fallback:3b74547d32567ce3,smolagents,huggingface/smolagents,dev,remote_executors.py,RemotePythonExecutor._patch_final_answer_with_exception.forward._serialize_with_fallback,,1.26.0,1.26.0,1,TOO_YOUNG,,,,,,,,
smolagents:1.26.0:remote_executors.py:RemotePythonExecutor._patch_final_answer_with_exception.forward._serialize_with_fallback:9e5df7554eca08de,smolagents,huggingface/smolagents,dev,remote_executors.py,RemotePythonExecutor._patch_final_answer_with_exception.forward._serialize_with_fallback,,1.26.0,1.26.0,1,TOO_YOUNG,,,,,,,,
smolagents:1.26.0:remote_executors.py:RemotePythonExecutor._patch_final_answer_with_exception.forward._to_json_safe:9d58d4ebd0b6849a,smolagents,huggingface/smolagents,dev,remote_executors.py,RemotePythonExecutor._patch_final_answer_with_exception.forward._to_json_safe,no-action,1.26.0,1.26.0,1,TOO_YOUNG,,,,,,,,
smolagents:1.26.0:remote_executors.py:RemotePythonExecutor._patch_final_answer_with_exception.forward._to_json_safe:f08d070ad6d517ae,smolagents,huggingface/smolagents,dev,remote_executors.py,RemotePythonExecutor._patch_final_answer_with_exception.forward._to_json_safe,no-action,1.26.0,1.26.0,1,TOO_YOUNG,,,,,,,,
smolagents:1.26.0:serialization.py:SafeSerializer._get_optional_type:4bc30cff857f8c73,smolagents,huggingface/smolagents,dev,serialization.py,SafeSerializer._get_optional_type,silent-fallback,1.26.0,1.26.0,1,TOO_YOUNG,,,,,,,,
smolagents:1.26.0:serialization.py:SafeSerializer.from_json_safe:9e3992bf3e98c5b0,smolagents,huggingface/smolagents,dev,serialization.py,SafeSerializer.from_json_safe,,1.26.0,1.26.0,1,TOO_YOUNG,,,,,,,,
smolagents:1.26.0:serialization.py:SafeSerializer.from_json_safe:b43b8c791eaf1859,smolagents,huggingface/smolagents,dev,serialization.py,SafeSerializer.from_json_safe,,1.26.0,1.26.0,1,TOO_YOUNG,,,,,,,,
smolagents:1.9.1:agents.py:MultiStepAgent._run:81c2163e524758b1,smolagents,huggingface/smolagents,dev,agents.py,MultiStepAgent._run,,1.9.1,1.9.1,1,VANISHED,,,,,,,,
smolagents:1.1.0:agents.py:MultiStepAgent.direct_run:1bce9beee64e3c18,smolagents,huggingface/smolagents,dev,agents.py,MultiStepAgent.direct_run,,1.1.0,1.1.0,1,VANISHED,,,,,,,,
smolagents:1.4.0:agents.py:MultiStepAgent.direct_run:8dc425f37cde8aba,smolagents,huggingface/smolagents,dev,agents.py,MultiStepAgent.direct_run,,1.4.0,1.4.0,1,VANISHED,,,,,,,,
smolagents:1.1.0:agents.py:MultiStepAgent.provide_final_answer:02930848291470e6,smolagents,huggingface/smolagents,dev,agents.py,MultiStepAgent.provide_final_answer,,1.1.0,1.1.0,1,VANISHED,,,,,,,,
smolagents:1.4.0:agents.py:MultiStepAgent.provide_final_answer:823ec366e27706a5,smolagents,huggingface/smolagents,dev,agents.py,MultiStepAgent.provide_final_answer,,1.4.0,1.6.0,2,VANISHED,,,,,,,,
smolagents:1.9.1:agents.py:MultiStepAgent.provide_final_answer:32ccdbaa0174a1be,smolagents,huggingface/smolagents,dev,agents.py,MultiStepAgent.provide_final_answer,,1.9.1,1.16.1,3,VANISHED,,,,,,,,
smolagents:1.1.0:agents.py:MultiStepAgent.stream_run:1bce9beee64e3c18,smolagents,huggingface/smolagents,dev,agents.py,MultiStepAgent.stream_run,,1.1.0,1.1.0,1,VANISHED,,,,,,,,
smolagents:1.4.0:agents.py:MultiStepAgent.stream_run:8dc425f37cde8aba,smolagents,huggingface/smolagents,dev,agents.py,MultiStepAgent.stream_run,,1.4.0,1.6.0,2,VANISHED,,,,,,,,
smolagents:0.1.0:default_tools.py:PythonInterpreterTool.forward:b7d6b54e9d483ace,smolagents,huggingface/smolagents,dev,default_tools.py,PythonInterpreterTool.forward,,0.1.0,1.1.0,2,VANISHED,,,,,,,,
smolagents:0.1.0:default_tools.py:VisitWebpageTool.forward:73bde1234e34e5fe,smolagents,huggingface/smolagents,dev,default_tools.py,VisitWebpageTool.forward,,0.1.0,1.1.0,2,VANISHED,,,,,,,,
smolagents:1.12.0:default_tools.py:VisitWebpageTool.forward:b517265284f633ab,smolagents,huggingface/smolagents,dev,default_tools.py,VisitWebpageTool.forward,,1.12.0,1.12.0,1,VANISHED,,,,,,,,
smolagents:1.4.0:default_tools.py:VisitWebpageTool.forward:f683ff91cced765e,smolagents,huggingface/smolagents,dev,default_tools.py,VisitWebpageTool.forward,,1.4.0,1.4.0,1,VANISHED,,,,,,,,
smolagents:1.6.0:default_tools.py:VisitWebpageTool.forward:dc1f5daf6549321e,smolagents,huggingface/smolagents,dev,default_tools.py,VisitWebpageTool.forward,,1.6.0,1.9.1,2,VANISHED,,,,,,,,
smolagents:0.1.0:docker_alternative.py:DockerPythonInterpreter.execute:53d35651844db3b0,smolagents,huggingface/smolagents,dev,docker_alternative.py,DockerPythonInterpreter.execute,,0.1.0,0.1.0,1,VANISHED,,,,,,,,
smolagents:0.1.0:docker_python_executor.py:DockerPythonInterpreter._raw_execute:25e2af7a40ece202,smolagents,huggingface/smolagents,dev,docker_python_executor.py,DockerPythonInterpreter._raw_execute,,0.1.0,0.1.0,1,VANISHED,,,,,,,,
smolagents:0.1.0:docker_python_executor.py:DockerPythonInterpreter.get_locals_dict:2303215438189f9b,smolagents,huggingface/smolagents,dev,docker_python_executor.py,DockerPythonInterpreter.get_locals_dict,silent-fallback,0.1.0,0.1.0,1,VANISHED,,,,,,,,
smolagents:0.1.0:docker_python_executor.py:DockerPythonInterpreter.stop:091ced82dcecb743,smolagents,huggingface/smolagents,dev,docker_python_executor.py,DockerPythonInterpreter.stop,no-action,0.1.0,0.1.0,1,VANISHED,,,,,,,,
smolagents:0.1.0:docker_python_executor.py:DockerPythonInterpreter.wait_for_ready:a46742269989f263,smolagents,huggingface/smolagents,dev,docker_python_executor.py,DockerPythonInterpreter.wait_for_ready,silent-fallback,0.1.0,0.1.0,1,VANISHED,,,,,,,,
smolagents:0.1.0:docker_python_executor.py:read_multiplexed_response:d17a0f19f831b23f,smolagents,huggingface/smolagents,dev,docker_python_executor.py,read_multiplexed_response,,0.1.0,0.1.0,1,VANISHED,,,,,,,,
smolagents:1.12.0:gradio_ui.py:GradioUI.interact_with_agent:4d6929ddd8e41e47,smolagents,huggingface/smolagents,dev,gradio_ui.py,GradioUI.interact_with_agent,,1.12.0,1.12.0,1,VANISHED,,,,,,,,
smolagents:1.16.1:gradio_ui.py:GradioUI.interact_with_agent:1ef463cc00e3b044,smolagents,huggingface/smolagents,dev,gradio_ui.py,GradioUI.interact_with_agent,,1.16.1,1.16.1,1,VANISHED,,,,,,,,
smolagents:1.4.0:gradio_ui.py:GradioUI.upload_file:503b24ba8be22d13,smolagents,huggingface/smolagents,dev,gradio_ui.py,GradioUI.upload_file,,1.4.0,1.9.1,3,VANISHED,,,,,,,,
smolagents:0.1.0:local_python_executor.py:create_function.new_func:0643d16cd71485cb,smolagents,huggingface/smolagents,dev,local_python_executor.py,create_function.new_func,,0.1.0,1.1.0,2,VANISHED,,,,,,,,
smolagents:0.1.0:local_python_executor.py:evaluate_for:4378ff05e2fb0e6a,smolagents,huggingface/smolagents,dev,local_python_executor.py,evaluate_for,,0.1.0,1.1.0,2,VANISHED,,,,,,,,
smolagents:0.1.0:local_python_executor.py:evaluate_while:59fb2eb1638d6f9b,smolagents,huggingface/smolagents,dev,local_python_executor.py,evaluate_while,silent-fallback,0.1.0,1.1.0,2,VANISHED,,,,,,,,
smolagents:1.4.0:models.py:parse_dictionary:98e6cb31cac75fa8,smolagents,huggingface/smolagents,dev,models.py,parse_dictionary,,1.4.0,1.4.0,1,VANISHED,,,,,,,,
smolagents:1.12.0:remote_executors.py:DockerExecutor.cleanup:a82811f98b513795,smolagents,huggingface/smolagents,dev,remote_executors.py,DockerExecutor.cleanup,,1.12.0,1.16.1,2,VANISHED,,,,,,,,
smolagents:1.20.0:remote_executors.py:WasmExecutor.cleanup:ee0bfc572a0a6050,smolagents,huggingface/smolagents,dev,remote_executors.py,WasmExecutor.cleanup,,1.20.0,1.22.0,2,VANISHED,,,,,,,,
smolagents:1.6.0:utils.py:_is_package_available:d82f500a9377adfa,smolagents,huggingface/smolagents,dev,utils.py,_is_package_available,silent-fallback,1.6.0,1.20.0,5,VANISHED,,,,,,,,
smolagents:1.12.0:utils.py:get_source:ea33985c9896a121,smolagents,huggingface/smolagents,dev,utils.py,get_source,,1.12.0,1.12.0,1,VANISHED,,,,,,,,
smolagents:1.6.0:utils.py:get_source:e339c361812f1ad5,smolagents,huggingface/smolagents,dev,utils.py,get_source,,1.6.0,1.9.1,2,VANISHED,,,,,,,,
smolagents:0.1.0:utils.py:is_same_method:7a893c3b79a811e3,smolagents,huggingface/smolagents,dev,utils.py,is_same_method,silent-fallback,0.1.0,1.20.0,8,VANISHED,,,,,,,,
smolagents:1.4.0:utils.py:parse_code_blobs:053a027799191032,smolagents,huggingface/smolagents,dev,utils.py,parse_code_blobs,no-action,1.4.0,1.9.1,3,VANISHED,,,,,,,,
trl:0.4.3:trainer/utils.py:ConstantLengthDataset.__iter__:d3442f00211424ad,trl,huggingface/trl,train,trainer/utils.py,ConstantLengthDataset.__iter__,,0.4.3,0.15.2,5,FIXED,,0.4.3,0.7.4,log,ok,889,https://github.com/huggingface/trl/commit/5b2aeca6c0155e34592d113d0e9a321ed776b7bd,20
trl:1.5.0:experimental/async_grpo/async_grpo_trainer.py:AsyncGRPOTrainer._inner_training_loop:9dec1a8a62c93506,trl,huggingface/trl,train,experimental/async_grpo/async_grpo_trainer.py,AsyncGRPOTrainer._inner_training_loop,,1.5.0,1.12.0,2,MUTATED,,,,,,,,
trl:1.5.0:experimental/async_grpo/async_rollout_worker.py:AsyncRolloutWorker._generate_loop:7ff54ec0acba3d53,trl,huggingface/trl,train,experimental/async_grpo/async_rollout_worker.py,AsyncRolloutWorker._generate_loop,,1.5.0,1.12.0,2,MUTATED,,,,,,,,
trl:0.7.4:models/modeling_base.py:PreTrainedModelWrapper.from_pretrained:00852c4a4b07fbf0,trl,huggingface/trl,train,models/modeling_base.py,PreTrainedModelWrapper.from_pretrained,silent-fallback,0.7.4,1.12.0,8,MUTATED,,,,,,,,
trl:0.15.2:scripts/utils.py:get_git_commit_hash:220005e11d4c63d5,trl,huggingface/trl,train,scripts/utils.py,get_git_commit_hash,,0.15.2,1.12.0,5,SURVIVED,546.9,,,,,,,
trl:0.27.0:__init__.py:<module>:eda0aded3a8b6b16,trl,huggingface/trl,train,__init__.py,<module>,,0.27.0,1.12.0,3,TOO_YOUNG,,,,,,,,
trl:1.5.0:chat_template_utils.py:is_chat_template_prefix_preserving:bff8ee58d83f40a3,trl,huggingface/trl,train,chat_template_utils.py,is_chat_template_prefix_preserving,,1.5.0,1.12.0,2,TOO_YOUNG,,,,,,,,
trl:1.12.0:chat_template_utils.py:is_chat_template_stop_token_trained:9ced9869d99eebc0,trl,huggingface/trl,train,chat_template_utils.py,is_chat_template_stop_token_trained,silent-fallback,1.12.0,1.12.0,1,TOO_YOUNG,,,,,,,,
trl:1.12.0:chat_template_utils.py:parse_response:904d470202e23606,trl,huggingface/trl,train,chat_template_utils.py,parse_response,,1.12.0,1.12.0,1,TOO_YOUNG,,,,,,,,
trl:1.12.0:chat_template_utils.py:supports_tool_calling:b89473f1e6b8fabc,trl,huggingface/trl,train,chat_template_utils.py,supports_tool_calling,silent-fallback,1.12.0,1.12.0,1,TOO_YOUNG,,,,,,,,
trl:1.5.0:cli/commands/base.py:CommandContext.argv_after:936310c35c80a9f7,trl,huggingface/trl,train,cli/commands/base.py,CommandContext.argv_after,silent-fallback,1.5.0,1.12.0,2,TOO_YOUNG,,,,,,,,
trl:1.12.0:experimental/async_distillation/async_distillation_trainer.py:AsyncDistillationTrainer._inner_training_loop:9dec1a8a62c93506,trl,huggingface/trl,train,experimental/async_distillation/async_distillation_trainer.py,AsyncDistillationTrainer._inner_training_loop,,1.12.0,1.12.0,1,TOO_YOUNG,,,,,,,,
trl:1.12.0:experimental/async_distillation/async_distillation_trainer.py:AsyncDistillationTrainer.log:bd81d6e777b08e8d,trl,huggingface/trl,train,experimental/async_distillation/async_distillation_trainer.py,AsyncDistillationTrainer.log,,1.12.0,1.12.0,1,TOO_YOUNG,,,,,,,,
trl:1.12.0:experimental/async_distillation/async_distillation_trainer.py:RolloutQueueDataset.__iter__:711d704327b7bc23,trl,huggingface/trl,train,experimental/async_distillation/async_distillation_trainer.py,RolloutQueueDataset.__iter__,no-action,1.12.0,1.12.0,1,TOO_YOUNG,,,,,,,,
trl:1.12.0:experimental/async_distillation/async_distillation_trainer.py:RolloutQueueDataset.__iter__:8d9d1c867a023403,trl,huggingface/trl,train,experimental/async_distillation/async_distillation_trainer.py,RolloutQueueDataset.__iter__,,1.12.0,1.12.0,1,TOO_YOUNG,,,,,,,,
trl:1.12.0:experimental/async_distillation/async_rollout_worker.py:AsyncRolloutWorker.check_health:a0ba5577de505786,trl,huggingface/trl,train,experimental/async_distillation/async_rollout_worker.py,AsyncRolloutWorker.check_health,silent-fallback,1.12.0,1.12.0,1,TOO_YOUNG,,,,,,,,
trl:1.12.0:experimental/async_distillation/async_rollout_worker.py:_AsyncRolloutLoop._generate_loop:109eaca16658200e,trl,huggingface/trl,train,experimental/async_distillation/async_rollout_worker.py,_AsyncRolloutLoop._generate_loop,,1.12.0,1.12.0,1,TOO_YOUNG,,,,,,,,
trl:1.12.0:experimental/async_distillation/async_rollout_worker.py:_AsyncRolloutLoop._push_metrics:8ce82bc1b88c6287,trl,huggingface/trl,train,experimental/async_distillation/async_rollout_worker.py,_AsyncRolloutLoop._push_metrics,no-action,1.12.0,1.12.0,1,TOO_YOUNG,,,,,,,,
trl:1.12.0:experimental/async_distillation/async_rollout_worker.py:_AsyncRolloutLoop.run:dd0927da7e3b29aa,trl,huggingface/trl,train,experimental/async_distillation/async_rollout_worker.py,_AsyncRolloutLoop.run,no-action,1.12.0,1.12.0,1,TOO_YOUNG,,,,,,,,
trl:1.12.0:experimental/async_distillation/async_rollout_worker.py:_spawn_stop_watcher._watch:e47407f42e6b987c,trl,huggingface/trl,train,experimental/async_distillation/async_rollout_worker.py,_spawn_stop_watcher._watch,no-action,1.12.0,1.12.0,1,TOO_YOUNG,,,,,,,,
trl:1.12.0:experimental/async_distillation/vllm_client.py:VLLMClient.wait_for_server_ready:99f5499b4b0e8f22,trl,huggingface/trl,train,experimental/async_distillation/vllm_client.py,VLLMClient.wait_for_server_ready,no-action,1.12.0,1.12.0,1,TOO_YOUNG,,,,,,,,
trl:1.12.0:experimental/async_grpo/async_grpo_trainer.py:AsyncGRPOTrainer.log:bd81d6e777b08e8d,trl,huggingface/trl,train,experimental/async_grpo/async_grpo_trainer.py,AsyncGRPOTrainer.log,,1.12.0,1.12.0,1,TOO_YOUNG,,,,,,,,
trl:1.12.0:experimental/async_grpo/async_grpo_trainer.py:RolloutQueueDataset.__iter__:711d704327b7bc23,trl,huggingface/trl,train,experimental/async_grpo/async_grpo_trainer.py,RolloutQueueDataset.__iter__,no-action,1.12.0,1.12.0,1,TOO_YOUNG,,,,,,,,
trl:1.12.0:experimental/async_grpo/async_grpo_trainer.py:RolloutQueueDataset.__iter__:8d9d1c867a023403,trl,huggingface/trl,train,experimental/async_grpo/async_grpo_trainer.py,RolloutQueueDataset.__iter__,,1.12.0,1.12.0,1,TOO_YOUNG,,,,,,,,
trl:1.5.0:experimental/async_grpo/async_rollout_worker.py:AsyncRolloutWorker._generate_loop:1b0dd75031ddf399,trl,huggingface/trl,train,experimental/async_grpo/async_rollout_worker.py,AsyncRolloutWorker._generate_loop,no-action,1.5.0,1.12.0,2,TOO_YOUNG,,,,,,,,
trl:1.5.0:experimental/async_grpo/async_rollout_worker.py:AsyncRolloutWorker._repeat_iterator:f9579444740aa40b,trl,huggingface/trl,train,experimental/async_grpo/async_rollout_worker.py,AsyncRolloutWorker._repeat_iterator,,1.5.0,1.12.0,2,TOO_YOUNG,,,,,,,,
trl:1.5.0:experimental/async_grpo/async_rollout_worker.py:AsyncRolloutWorker._score_loop:1da0ef128bd8f40a,trl,huggingface/trl,train,experimental/async_grpo/async_rollout_worker.py,AsyncRolloutWorker._score_loop,,1.5.0,1.12.0,2,TOO_YOUNG,,,,,,,,
trl:1.12.0:experimental/async_grpo/async_rollout_worker.py:AsyncRolloutWorker.check_health:a0ba5577de505786,trl,huggingface/trl,train,experimental/async_grpo/async_rollout_worker.py,AsyncRolloutWorker.check_health,silent-fallback,1.12.0,1.12.0,1,TOO_YOUNG,,,,,,,,
trl:1.12.0:experimental/async_grpo/async_rollout_worker.py:_AsyncRolloutLoop._execute_tool_calls:4eba78573fe82a32,trl,huggingface/trl,train,experimental/async_grpo/async_rollout_worker.py,_AsyncRolloutLoop._execute_tool_calls,,1.12.0,1.12.0,1,TOO_YOUNG,,,,,,,,
trl:1.12.0:experimental/async_grpo/async_rollout_worker.py:_AsyncRolloutLoop._generate_loop:5bc6e0eda838c090,trl,huggingface/trl,train,experimental/async_grpo/async_rollout_worker.py,_AsyncRolloutLoop._generate_loop,no-action,1.12.0,1.12.0,1,TOO_YOUNG,,,,,,,,
trl:1.12.0:experimental/async_grpo/async_rollout_worker.py:_AsyncRolloutLoop._push_metrics:8ce82bc1b88c6287,trl,huggingface/trl,train,experimental/async_grpo/async_rollout_worker.py,_AsyncRolloutLoop._push_metrics,no-action,1.12.0,1.12.0,1,TOO_YOUNG,,,,,,,,
trl:1.12.0:experimental/async_grpo/async_rollout_worker.py:_AsyncRolloutLoop._repeat_iterator:f9579444740aa40b,trl,huggingface/trl,train,experimental/async_grpo/async_rollout_worker.py,_AsyncRolloutLoop._repeat_iterator,,1.12.0,1.12.0,1,TOO_YOUNG,,,,,,,,
trl:1.12.0:experimental/async_grpo/async_rollout_worker.py:_AsyncRolloutLoop.run:dd0927da7e3b29aa,trl,huggingface/trl,train,experimental/async_grpo/async_rollout_worker.py,_AsyncRolloutLoop.run,no-action,1.12.0,1.12.0,1,TOO_YOUNG,,,,,,,,
trl:1.12.0:experimental/async_grpo/async_rollout_worker.py:_spawn_stop_watcher._watch:e47407f42e6b987c,trl,huggingface/trl,train,experimental/async_grpo/async_rollout_worker.py,_spawn_stop_watcher._watch,no-action,1.12.0,1.12.0,1,TOO_YOUNG,,,,,,,,
trl:1.12.0:experimental/async_grpo/openenv_harness.py:_HarnessRolloutLoop._run_loops:fb011418185600dd,trl,huggingface/trl,train,experimental/async_grpo/openenv_harness.py,_HarnessRolloutLoop._run_loops,,1.12.0,1.12.0,1,TOO_YOUNG,,,,,,,,
trl:1.12.0:experimental/async_grpo/openenv_harness.py:_msg_to_llm_response:c8abca1540a57eef,trl,huggingface/trl,train,experimental/async_grpo/openenv_harness.py,_msg_to_llm_response,silent-fallback,1.12.0,1.12.0,1,TOO_YOUNG,,,,,,,,
trl:1.12.0:experimental/async_grpo/vllm_client.py:VLLMClient.wait_for_server_ready:99f5499b4b0e8f22,trl,huggingface/trl,train,experimental/async_grpo/vllm_client.py,VLLMClient.wait_for_server_ready,no-action,1.12.0,1.12.0,1,TOO_YOUNG,,,,,,,,
trl:1.12.0:experimental/harbor/_env.py:HarborEnv.__del__:89bbc1dc263cd832,trl,huggingface/trl,train,experimental/harbor/_env.py,HarborEnv.__del__,no-action,1.12.0,1.12.0,1,TOO_YOUNG,,,,,,,,
trl:1.12.0:experimental/harbor/_env.py:HarborEnv._stop:7e71464fcb7e795f,trl,huggingface/trl,train,experimental/harbor/_env.py,HarborEnv._stop,,1.12.0,1.12.0,1,TOO_YOUNG,,,,,,,,
trl:1.12.0:experimental/harbor/_spec.py:_read_task_meta:e13eaec664231bc4,trl,huggingface/trl,train,experimental/harbor/_spec.py,_read_task_meta,silent-fallback,1.12.0,1.12.0,1,TOO_YOUNG,,,,,,,,
trl:1.5.0:experimental/openreward/_spec.py:OpenRewardSpec.train_dataset:88824c55ff6cae10,trl,huggingface/trl,train,experimental/openreward/_spec.py,OpenRewardSpec.train_dataset,,1.5.0,1.12.0,2,TOO_YOUNG,,,,,,,,
trl:1.5.0:experimental/openreward/environment.py:_RolloutEnvironment._call_ors_tool:03d9b078c0133f51,trl,huggingface/trl,train,experimental/openreward/environment.py,_RolloutEnvironment._call_ors_tool,,1.5.0,1.12.0,2,TOO_YOUNG,,,,,,,,
trl:1.5.0:experimental/openreward/environment.py:_RolloutEnvironment._call_ors_tool:8302d44557c115a3,trl,huggingface/trl,train,experimental/openreward/environment.py,_RolloutEnvironment._call_ors_tool,silent-fallback,1.5.0,1.12.0,2,TOO_YOUNG,,,,,,,,
